question_id,correct_answer,numerical_answer,answer_status,answer_confidence,answer_source,answer_source_url,verification_method
JA_2026_P2_PHY_Q005,ACD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q006,AC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q007,ABC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q008,BD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q009,ABC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q011,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q014,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q017,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q018,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q001,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q002,B,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q003,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q004,A,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q005,CD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q006,ACD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q007,AB,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q008,BD,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q009,BC,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2026_P2_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q011,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q014,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q016,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q017,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2026_P2_PHY_Q018,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
